date,price,log_return
2025-02-17,24.855318096176628,
2025-02-18,25.016136138597577,0.0064493246610695725
2025-02-19,23.49176816567649,-0.06287099324004124
2025-02-20,23.71224943472529,0.009341699442375654
2025-02-21,25.160681534913994,0.05929075109446266
2025-02-22,24.56269275572274,-0.024053782338594096
2025-02-23,25.798541141063033,0.04908920824889087
2025-02-24,24.879297924342154,-0.03628189641097378
2025-02-25,21.819616962435123,-0.13122662317251357
2025-02-26,21.960320821830884,0.0064278000822824335
2025-02-27,21.77543431430379,-0.008454757820127914
2025-02-28,22.500711276282416,0.03276445290245826
2025-03-01,22.3645872408828,-0.006068139858582693
2025-03-02,21.866944314659996,-0.022502676613261215
2025-03-03,24.905622025235463,0.1301174576131687
2025-03-04,20.968208714697624,-0.1720861421966267
2025-03-05,20.027366559776787,-0.045907753699437885
2025-03-06,21.75387932199502,0.0826924350272643
2025-03-07,21.062719398920557,-0.032287476638170276
2025-03-08,20.099213805896714,-0.046823924458729065
2025-03-09,20.46571711441328,0.018070450181902148
2025-03-10,17.974478395195543,-0.12979826550934567
2025-03-11,16.388675680466818,-0.09236229580653223
2025-03-12,17.515110714274186,0.06647338870974488
2025-03-13,18.902307825588476,0.0762200440437863
2025-03-14,18.49522601511953,-0.02177137623908461
2025-03-15,18.572363162100228,0.004161978701111264
2025-03-16,19.42397286319994,0.04483339355318365
2025-03-17,18.31982935160558,-0.05852397346641666
2025-03-18,18.830818505110745,0.02751076553227372
2025-03-19,19.017253167965247,0.009851818733712459
2025-03-20,19.732076258080227,0.03689891945499708
2025-03-21,18.735394116433113,-0.051831079658306474
2025-03-22,19.153504077905303,0.0220712110606335
2025-03-23,19.397493932739046,0.012658199542980935
2025-03-24,19.777603125117867,0.01940626316420607
2025-03-25,21.484762623053754,0.08279382650506545
2025-03-26,22.91839722354371,0.06459599156714863
2025-03-27,22.094542761872837,-0.036609316058005464
2025-03-28,22.010138479262164,-0.0038274570079631595
2025-03-29,20.393905102379996,-0.07626710045215472
2025-03-30,19.67115660139404,-0.03608265577197194
2025-03-31,18.860870143264492,-0.04206401783494611
2025-04-01,18.77241313136469,-0.0047010075713386605
2025-04-02,19.819514963874795,0.05427865100740198
2025-04-03,18.005460348573276,-0.09599199195509014
2025-04-04,18.16700855595577,0.008932167825344908
2025-04-05,18.186239334064684,0.0010579951459042942
2025-04-06,17.89495169881103,-0.016146582493852143
2025-04-07,15.976458681568712,-0.11340233870453895
2025-04-08,16.689508767426556,0.04366399812662177
2025-04-09,16.10131975864899,-0.035879063274290995
2025-04-10,18.44515641455098,0.13590056984649881
2025-04-11,18.314892880992307,-0.00708726355423581
2025-04-12,19.149404510225917,0.04455707156140324
2025-04-13,20.467869073949146,0.06658467522938118
2025-04-14,19.521241675037203,-0.04735310493740294
2025-04-15,20.102924329782844,0.029362104163061405
2025-04-16,19.030567328434707,-0.05481880034355102
2025-04-17,18.76735836646445,-0.013927389491287712
2025-04-18,19.068702814839124,0.015929291312347313
2025-04-19,19.087719134746372,0.0009967560117036837
2025-04-20,19.923544824545182,0.04285703834844435
2025-04-21,19.488678183630295,-0.022068498378995747
2025-04-22,19.840236788523388,0.017878345705809845
2025-04-23,22.08248567647882,0.10707275430926415
2025-04-24,22.34206376992542,0.01168637840657076
2025-04-25,22.358569227038366,0.0007384887755031241
2025-04-26,22.21224698349822,-0.0065658554923851255
2025-04-27,22.42266153714482,0.009428320537472973
2025-04-28,21.76131374420904,-0.029938328787743752
2025-04-29,21.856346347625976,0.004357535621625887
2025-04-30,21.495104415759847,-0.01666612244811876
2025-05-01,20.911718399489054,-0.02751551679890556
2025-05-02,21.64039979213997,0.034252237676416296
2025-05-03,21.236230289707503,-0.018853229520802203
2025-05-04,20.558627289563443,-0.03242802668362274
2025-05-05,19.883841658205988,-0.033373247362180405
2025-05-06,19.690937645254376,-0.009748913028206829
2025-05-07,20.0592038012727,0.018529578986505806
2025-05-08,19.536304099901354,-0.026413607505848046
2025-05-09,22.06135529506582,0.12155296532808724
2025-05-10,23.23931758660657,0.052018119104772706
2025-05-11,25.90584069837969,0.10862288506265157
2025-05-12,24.757761643002613,-0.045329411282544196
2025-05-13,24.867699675142347,0.004430717985137731
2025-05-14,25.76800719022452,0.03556393149125425
2025-05-15,24.95094055346082,-0.03222217204533059
2025-05-16,23.385562464677957,-0.06479267576166202
2025-05-17,23.14922616868113,-0.01015749012410566
2025-05-18,22.19867442905758,-0.041928776442040745
2025-05-19,22.745720535267882,0.024344442669808255
2025-05-20,22.245376064546573,-0.02224284967100586
2025-05-21,22.623124042418908,0.016838401204639822
2025-05-22,23.26233065474814,0.027862771292843404
2025-05-23,25.13946967996487,0.07760376607938876
2025-05-24,23.05602009366085,-0.0865121974960952
2025-05-25,22.916473924871646,-0.006070873480117454
2025-05-26,23.339966182681167,0.018311140665520788
2025-05-27,23.050888503041925,-0.012462862488202638
2025-05-28,23.355690136779845,0.013136327899435564
2025-05-29,23.481418661546233,0.005368769763491139
2025-05-30,22.345989886946846,-0.049562531573943455
2025-05-31,20.61486740635505,-0.08063434732155227
2025-06-01,20.825461148677068,0.010163797564933219
2025-06-02,20.88223655229372,0.002722540049707037
2025-06-03,21.20691071069178,0.015428233626922009
2025-06-04,21.127353795251498,-0.003758516181793264
2025-06-05,20.182188303009532,-0.04576814105260898
2025-06-06,18.799172719314655,-0.07098758366814291
2025-06-07,19.703700934855224,0.04699361823712798
2025-06-08,20.706495593757044,0.04964096503422148
2025-06-09,21.115839375341228,0.019575992310276902
2025-06-10,21.938401810827937,0.03821516840951627
